regional,codigo_regional,distrito,distrito_id,uf,cidade,codigo_ibge,latitude,longitude,area_soja_ha
PRSC SOJA,PRSC,CHAPECO-SOJA,chapeco_soja,SC,ÁGUA DOCE,4200408,-26.9985,-51.5528,
PRSC SOJA,PRSC,CHAPECO-SOJA,chapeco_soja,SC,ÁGUAS DE CHAPECÓ,4200507,-27.0754,-52.9808,
PRSC SOJA,PRSC,CHAPECO-SOJA,chapeco_soja,SC,ÁGUAS FRIAS,4200556,-26.8794,-52.8568,
PRSC SOJA,PRSC,CHAPECO-SOJA,chapeco_soja,SC,ARVOREDO,4201653,-27.0748,-52.4543,
PRSC SOJA,PRSC,CHAPECO-SOJA,chapeco_soja,SC,BOM JESUS,4202537,-26.7326,-52.3919,
PRSC SOJA,PRSC,CHAPECO-SOJA,chapeco_soja,SC,BOM JESUS DO OESTE,4202578,-26.6927,-53.0967,
PRSC SOJA,PRSC,CHAPECO-SOJA,chapeco_soja,SC,CAIBI,4203105,-27.0741,-53.2458,
PRSC SOJA,PRSC,CHAPECO-SOJA,chapeco_soja,SC,CAMPO ERÊ,4203501,-26.3931,-53.0856,
PRSC SOJA,PRSC,CHAPECO-SOJA,chapeco_soja,SC,CAPINZAL,4203907,-27.3473,-51.6057,
PRSC SOJA,PRSC,CHAPECO-SOJA,chapeco_soja,SC,CAXAMBU DO SUL,4204103,-27.1624,-52.8807,
PRSC SOJA,PRSC,CHAPECO-SOJA,chapeco_soja,SC,CHAPECÓ,4204202,-27.1004,-52.6152,
PRSC SOJA,PRSC,CHAPECO-SOJA,chapeco_soja,SC,CONCÓRDIA,4204301,-27.2335,-52.026,
PRSC SOJA,PRSC,CHAPECO-SOJA,chapeco_soja,SC,CORDILHEIRA ALTA,4204350,-26.9844,-52.6056,
PRSC SOJA,PRSC,CHAPECO-SOJA,chapeco_soja,SC,CORONEL FREITAS,4204400,-26.9057,-52.7011,
PRSC SOJA,PRSC,CHAPECO-SOJA,chapeco_soja,SC,CORONEL MARTINS,4204459,-26.511,-52.6694,
PRSC SOJA,PRSC,CHAPECO-SOJA,chapeco_soja,SC,CUNHA PORÃ,4204707,-26.895,-53.1662,
PRSC SOJA,PRSC,CHAPECO-SOJA,chapeco_soja,SC,DESCANSO,4204905,-26.827,-53.5034,
PRSC SOJA,PRSC,CHAPECO-SOJA,chapeco_soja,SC,DIONÍSIO CERQUEIRA,4205001,-26.2648,-53.6351,
PRSC SOJA,PRSC,CHAPECO-SOJA,chapeco_soja,SC,FAXINAL DOS GUEDES,4205308,-26.8451,-52.2596,
PRSC SOJA,PRSC,CHAPECO-SOJA,chapeco_soja,SC,FLOR DO SERTÃO,4205357,-26.7811,-53.3505,
PRSC SOJA,PRSC,CHAPECO-SOJA,chapeco_soja,SC,GALVÃO,4205605,-26.4549,-52.6875,
PRSC SOJA,PRSC,CHAPECO-SOJA,chapeco_soja,SC,GUARACIABA,4206405,-26.6042,-53.5243,
PRSC SOJA,PRSC,CHAPECO-SOJA,chapeco_soja,SC,GUARUJÁ DO SUL,4206603,-26.3858,-53.5296,
PRSC SOJA,PRSC,CHAPECO-SOJA,chapeco_soja,SC,IPORÃ DO OESTE,4207650,-26.9854,-53.5355,
PRSC SOJA,PRSC,CHAPECO-SOJA,chapeco_soja,SC,IPUAÇU,4207684,-26.635,-52.4556,
PRSC SOJA,PRSC,CHAPECO-SOJA,chapeco_soja,SC,IRACEMINHA,4207759,-26.8215,-53.2767,
PRSC SOJA,PRSC,CHAPECO-SOJA,chapeco_soja,SC,IRANI,4207809,-27.0287,-51.9012,
PRSC SOJA,PRSC,CHAPECO-SOJA,chapeco_soja,SC,ITÁ,4208005,-27.2907,-52.3212,
PRSC SOJA,PRSC,CHAPECO-SOJA,chapeco_soja,SC,ITAPIRANGA,4208401,-27.1659,-53.7166,
PRSC SOJA,PRSC,CHAPECO-SOJA,chapeco_soja,SC,JABORÁ,4208609,-27.1782,-51.7279,
PRSC SOJA,PRSC,CHAPECO-SOJA,chapeco_soja,SC,JUPIÁ,4209177,-26.395,-52.7298,
PRSC SOJA,PRSC,CHAPECO-SOJA,chapeco_soja,SC,MARAVILHA,4210506,-26.7665,-53.1737,
PRSC SOJA,PRSC,CHAPECO-SOJA,chapeco_soja,SC,MODELO,4210902,-26.7729,-53.04,
PRSC SOJA,PRSC,CHAPECO-SOJA,chapeco_soja,SC,MONDAÍ,4211009,-27.1008,-53.4032,
PRSC SOJA,PRSC,CHAPECO-SOJA,chapeco_soja,SC,NOVA ERECHIM,4211405,-26.8982,-52.9066,
PRSC SOJA,PRSC,CHAPECO-SOJA,chapeco_soja,SC,NOVO HORIZONTE,4211652,-26.4442,-52.8281,
PRSC SOJA,PRSC,CHAPECO-SOJA,chapeco_soja,SC,OURO,4211801,-27.3379,-51.6194,
PRSC SOJA,PRSC,CHAPECO-SOJA,chapeco_soja,SC,OURO VERDE,4211850,-26.692,-52.3108,
PRSC SOJA,PRSC,CHAPECO-SOJA,chapeco_soja,SC,PAIAL,4211876,-27.2541,-52.4975,
PRSC SOJA,PRSC,CHAPECO-SOJA,chapeco_soja,SC,PALMA SOLA,4212007,-26.3471,-53.2771,
PRSC SOJA,PRSC,CHAPECO-SOJA,chapeco_soja,SC,PALMITOS,4212106,-27.0702,-53.1586,
PRSC SOJA,PRSC,CHAPECO-SOJA,chapeco_soja,SC,PASSOS MAIA,4212270,-26.7829,-52.0568,
PRSC SOJA,PRSC,CHAPECO-SOJA,chapeco_soja,SC,PINHALZINHO,4212908,-26.8495,-52.9913,
PRSC SOJA,PRSC,CHAPECO-SOJA,chapeco_soja,SC,PONTE SERRADA,4213401,-26.8733,-52.0112,
PRSC SOJA,PRSC,CHAPECO-SOJA,chapeco_soja,SC,PRESIDENTE CASTELLO BRANCO,4213906,-27.2218,-51.8089,
PRSC SOJA,PRSC,CHAPECO-SOJA,chapeco_soja,SC,QUILOMBO,4214201,-26.7264,-52.724,
PRSC SOJA,PRSC,CHAPECO-SOJA,chapeco_soja,SC,SALTINHO,4215356,-26.6049,-53.0578,
PRSC SOJA,PRSC,CHAPECO-SOJA,chapeco_soja,SC,SANTIAGO DO SUL,4215695,-26.6388,-52.6799,
PRSC SOJA,PRSC,CHAPECO-SOJA,chapeco_soja,SC,SÃO CARLOS,4216008,-27.0798,-53.0037,
PRSC SOJA,PRSC,CHAPECO-SOJA,chapeco_soja,SC,SÃO DOMINGOS,4216107,-26.5548,-52.5313,
PRSC SOJA,PRSC,CHAPECO-SOJA,chapeco_soja,SC,SÃO JOÃO DO OESTE,4216255,-27.0984,-53.5977,
PRSC SOJA,PRSC,CHAPECO-SOJA,chapeco_soja,SC,SÃO JOSÉ DO CEDRO,4216701,-26.4561,-53.4955,
PRSC SOJA,PRSC,CHAPECO-SOJA,chapeco_soja,SC,SÃO LOURENÇO DO OESTE,4216909,-26.3557,-52.8498,
PRSC SOJA,PRSC,CHAPECO-SOJA,chapeco_soja,SC,SÃO MIGUEL DO OESTE,4217204,-26.7242,-53.5163,
PRSC SOJA,PRSC,CHAPECO-SOJA,chapeco_soja,SC,SAUDADES,4217303,-26.9317,-53.0021,
PRSC SOJA,PRSC,CHAPECO-SOJA,chapeco_soja,SC,SEARA,4217501,-27.1564,-52.299,
PRSC SOJA,PRSC,CHAPECO-SOJA,chapeco_soja,SC,SERRA ALTA,4217550,-26.7229,-53.0409,
PRSC SOJA,PRSC,CHAPECO-SOJA,chapeco_soja,SC,SUL BRASIL,4217758,-26.7351,-52.964,
PRSC SOJA,PRSC,CHAPECO-SOJA,chapeco_soja,SC,UNIÃO DO OESTE,4218855,-26.762,-52.8541,
PRSC SOJA,PRSC,CHAPECO-SOJA,chapeco_soja,SC,VARGEÃO,4219101,-26.8621,-52.1549,
PRSC SOJA,PRSC,CHAPECO-SOJA,chapeco_soja,SC,XANXERÊ,4219507,-26.8747,-52.4036,
PRSC SOJA,PRSC,CHAPECO-SOJA,chapeco_soja,SC,XAXIM,4219705,-26.9596,-52.5374,
PRSC SOJA,PRSC,CORNELIO PROCOP-SOJA,cornelio_procop_soja,PR,ANDIRÁ,4101101,-23.0533,-50.2304,
PRSC SOJA,PRSC,CORNELIO PROCOP-SOJA,cornelio_procop_soja,PR,ARAPOTI,4101606,-24.1548,-49.8285,
PRSC SOJA,PRSC,CORNELIO PROCOP-SOJA,cornelio_procop_soja,PR,ASSAÍ,4101903,-23.3697,-50.8459,
PRSC SOJA,PRSC,CORNELIO PROCOP-SOJA,cornelio_procop_soja,PR,BANDEIRANTES,4102406,-23.1078,-50.3704,
PRSC SOJA,PRSC,CORNELIO PROCOP-SOJA,cornelio_procop_soja,PR,BARRA DO JACARÉ,4102703,-23.116,-50.1842,
PRSC SOJA,PRSC,CORNELIO PROCOP-SOJA,cornelio_procop_soja,PR,CAMBARÁ,4103602,-23.0423,-50.0753,
PRSC SOJA,PRSC,CORNELIO PROCOP-SOJA,cornelio_procop_soja,PR,CARLÓPOLIS,4104709,-23.4269,-49.7235,
PRSC SOJA,PRSC,CORNELIO PROCOP-SOJA,cornelio_procop_soja,PR,CONGONHINHAS,4106001,-23.5493,-50.5569,
PRSC SOJA,PRSC,CORNELIO PROCOP-SOJA,cornelio_procop_soja,PR,CONSELHEIRO MAIRINCK,4106100,-23.623,-50.1707,
PRSC SOJA,PRSC,CORNELIO PROCOP-SOJA,cornelio_procop_soja,PR,CORNÉLIO PROCÓPIO,4106407,-23.1829,-50.6498,
PRSC SOJA,PRSC,CORNELIO PROCOP-SOJA,cornelio_procop_soja,PR,CURIÚVA,4107009,-24.0362,-50.4576,
PRSC SOJA,PRSC,CORNELIO PROCOP-SOJA,cornelio_procop_soja,PR,GUAPIRAMA,4109005,-23.5203,-50.0407,
PRSC SOJA,PRSC,CORNELIO PROCOP-SOJA,cornelio_procop_soja,PR,IBAITI,4109708,-23.8478,-50.1932,
PRSC SOJA,PRSC,CORNELIO PROCOP-SOJA,cornelio_procop_soja,PR,ITAMBARACÁ,4111001,-23.0181,-50.4097,
PRSC SOJA,PRSC,CORNELIO PROCOP-SOJA,cornelio_procop_soja,PR,JAGUARIAÍVA,4112009,-24.2439,-49.7066,
PRSC SOJA,PRSC,CORNELIO PROCOP-SOJA,cornelio_procop_soja,PR,JOAQUIM TÁVORA,4112801,-23.4987,-49.909,
PRSC SOJA,PRSC,CORNELIO PROCOP-SOJA,cornelio_procop_soja,PR,LEÓPOLIS,4113403,-23.0818,-50.7511,
PRSC SOJA,PRSC,CORNELIO PROCOP-SOJA,cornelio_procop_soja,PR,NOVA FÁTIMA,4117008,-23.4324,-50.5665,
PRSC SOJA,PRSC,CORNELIO PROCOP-SOJA,cornelio_procop_soja,PR,NOVA SANTA BÁRBARA,4117214,-23.5865,-50.7598,
PRSC SOJA,PRSC,CORNELIO PROCOP-SOJA,cornelio_procop_soja,PR,PIRAÍ DO SUL,4119400,-24.5306,-49.9433,
PRSC SOJA,PRSC,CORNELIO PROCOP-SOJA,cornelio_procop_soja,PR,RANCHO ALEGRE,4121307,-23.0676,-50.9145,
PRSC SOJA,PRSC,CORNELIO PROCOP-SOJA,cornelio_procop_soja,PR,RIBEIRÃO DO PINHAL,4121901,-23.4091,-50.3601,
PRSC SOJA,PRSC,CORNELIO PROCOP-SOJA,cornelio_procop_soja,PR,SANTA AMÉLIA,4123105,-23.2654,-50.4288,
PRSC SOJA,PRSC,CORNELIO PROCOP-SOJA,cornelio_procop_soja,PR,SANTA CECÍLIA DO PAVÃO,4123204,-23.5201,-50.7835,
PRSC SOJA,PRSC,CORNELIO PROCOP-SOJA,cornelio_procop_soja,PR,SANTA MARIANA,4123907,-23.1465,-50.5167,
PRSC SOJA,PRSC,CORNELIO PROCOP-SOJA,cornelio_procop_soja,PR,SANTANA DO ITARARÉ,4124004,-23.7587,-49.6293,
PRSC SOJA,PRSC,CORNELIO PROCOP-SOJA,cornelio_procop_soja,PR,SANTO ANTÔNIO DA PLATINA,4124103,-23.2959,-50.0815,
PRSC SOJA,PRSC,CORNELIO PROCOP-SOJA,cornelio_procop_soja,PR,SANTO ANTÔNIO DO PARAÍSO,4124301,-23.4969,-50.6455,
PRSC SOJA,PRSC,CORNELIO PROCOP-SOJA,cornelio_procop_soja,PR,SÃO JERÔNIMO DA SERRA,4124707,-23.7218,-50.7475,
PRSC SOJA,PRSC,CORNELIO PROCOP-SOJA,cornelio_procop_soja,PR,SÃO JOSÉ DA BOA VISTA,4125407,-23.9122,-49.6577,
PRSC SOJA,PRSC,CORNELIO PROCOP-SOJA,cornelio_procop_soja,PR,SÃO SEBASTIÃO DA AMOREIRA,4126009,-23.4656,-50.7625,
PRSC SOJA,PRSC,CORNELIO PROCOP-SOJA,cornelio_procop_soja,PR,SENGÉS,4126306,-24.1129,-49.4616,
PRSC SOJA,PRSC,CORNELIO PROCOP-SOJA,cornelio_procop_soja,PR,SERTANEJA,4126405,-23.0361,-50.8317,
PRSC SOJA,PRSC,CORNELIO PROCOP-SOJA,cornelio_procop_soja,PR,TIBAGI,4127502,-24.5153,-50.4176,
PRSC SOJA,PRSC,CORNELIO PROCOP-SOJA,cornelio_procop_soja,PR,URAÍ,4128401,-23.2,-50.7939,
PRSC SOJA,PRSC,CORNELIO PROCOP-SOJA,cornelio_procop_soja,PR,VENTANIA,4128534,-24.2458,-50.2376,
PRSC SOJA,PRSC,CORNELIO PROCOP-SOJA,cornelio_procop_soja,PR,WENCESLAU BRAZ,4128500,-23.8742,-49.8032,
PRSC SOJA,PRSC,GUARAPUAVA-SOJA,guarapuava_soja,PR,BOA VENTURA DE SÃO ROQUE,4103040,-24.8688,-51.6276,
PRSC SOJA,PRSC,GUARAPUAVA-SOJA,guarapuava_soja,PR,CAMPINA DO SIMÃO,4103958,-25.0802,-51.8237,
PRSC SOJA,PRSC,GUARAPUAVA-SOJA,guarapuava_soja,PR,CANDÓI,4104428,-25.5758,-52.0409,
PRSC SOJA,PRSC,GUARAPUAVA-SOJA,guarapuava_soja,PR,CANTAGALO,4104451,-25.3734,-52.1198,
PRSC SOJA,PRSC,GUARAPUAVA-SOJA,guarapuava_soja,PR,CRUZ MACHADO,4106803,-26.0166,-51.343,
PRSC SOJA,PRSC,GUARAPUAVA-SOJA,guarapuava_soja,PR,GOIOXIM,4108650,-25.1927,-51.9911,
PRSC SOJA,PRSC,GUARAPUAVA-SOJA,guarapuava_soja,PR,GUARAPUAVA,4109401,-25.3902,-51.4623,
PRSC SOJA,PRSC,GUARAPUAVA-SOJA,guarapuava_soja,PR,IMBITUVA,4110102,-25.2285,-50.5989,
PRSC SOJA,PRSC,GUARAPUAVA-SOJA,guarapuava_soja,PR,IRATI,4110706,-25.4697,-50.6493,
PRSC SOJA,PRSC,GUARAPUAVA-SOJA,guarapuava_soja,PR,LARANJEIRAS DO SUL,4113304,-25.4077,-52.4109,
PRSC SOJA,PRSC,GUARAPUAVA-SOJA,guarapuava_soja,PR,MARQUINHO,4115457,-25.112,-52.2497,
PRSC SOJA,PRSC,GUARAPUAVA-SOJA,guarapuava_soja,PR,NOVA LARANJEIRAS,4117057,-25.3054,-52.5447,
PRSC SOJA,PRSC,GUARAPUAVA-SOJA,guarapuava_soja,PR,PALMITAL,4117800,-24.8853,-52.2029,
PRSC SOJA,PRSC,GUARAPUAVA-SOJA,guarapuava_soja,PR,PINHÃO,4119301,-25.6944,-51.6536,
PRSC SOJA,PRSC,GUARAPUAVA-SOJA,guarapuava_soja,PR,PITANGA,4119608,-24.7588,-51.7596,
PRSC SOJA,PRSC,GUARAPUAVA-SOJA,guarapuava_soja,PR,PORTO BARREIRO,4120150,-25.5477,-52.4067,
PRSC SOJA,PRSC,GUARAPUAVA-SOJA,guarapuava_soja,PR,PRUDENTÓPOLIS,4120606,-25.2111,-50.9754,
PRSC SOJA,PRSC,GUARAPUAVA-SOJA,guarapuava_soja,PR,RESERVA DO IGUAÇU,4121752,-25.8319,-52.0272,
PRSC SOJA,PRSC,GUARAPUAVA-SOJA,guarapuava_soja,PR,RIO BONITO DO IGUAÇU,4122156,-25.4874,-52.5292,
PRSC SOJA,PRSC,GUARAPUAVA-SOJA,guarapuava_soja,PR,SANTA MARIA DO OESTE,4123857,-24.9377,-51.8696,
PRSC SOJA,PRSC,GUARAPUAVA-SOJA,guarapuava_soja,PR,TURVO,4127965,-25.0437,-51.5282,
PRSC SOJA,PRSC,GUARAPUAVA-SOJA,guarapuava_soja,PR,VIRMOND,4128658,-25.3829,-52.1987,
PRSC SOJA,PRSC,LONDRINA-SOJA,londrina_soja,PR,ALVORADA DO SUL,4100806,-22.7813,-51.2297,
PRSC SOJA,PRSC,LONDRINA-SOJA,londrina_soja,PR,APUCARANA,4101408,-23.55,-51.4635,
PRSC SOJA,PRSC,LONDRINA-SOJA,londrina_soja,PR,ARAPONGAS,4101507,-23.4153,-51.4259,
PRSC SOJA,PRSC,LONDRINA-SOJA,londrina_soja,PR,BELA VISTA DO PARAÍSO,4102802,-22.9937,-51.1927,
PRSC SOJA,PRSC,LONDRINA-SOJA,londrina_soja,PR,CAMBÉ,4103701,-23.2766,-51.2798,
PRSC SOJA,PRSC,LONDRINA-SOJA,londrina_soja,PR,CAMBIRA,4103800,-23.589,-51.5792,
PRSC SOJA,PRSC,LONDRINA-SOJA,londrina_soja,PR,CENTENÁRIO DO SUL,4105102,-22.8188,-51.5973,
PRSC SOJA,PRSC,LONDRINA-SOJA,londrina_soja,PR,FAXINAL,4107603,-24.0077,-51.3227,
PRSC SOJA,PRSC,LONDRINA-SOJA,londrina_soja,PR,FLORESTÓPOLIS,4108007,-22.8623,-51.3882,
PRSC SOJA,PRSC,LONDRINA-SOJA,londrina_soja,PR,IBIPORÃ,4109807,-23.2659,-51.0522,
PRSC SOJA,PRSC,LONDRINA-SOJA,londrina_soja,PR,JAGUAPITÃ,4111902,-23.1104,-51.5342,
PRSC SOJA,PRSC,LONDRINA-SOJA,londrina_soja,PR,LONDRINA,4113700,-23.304,-51.1691,
PRSC SOJA,PRSC,LONDRINA-SOJA,londrina_soja,PR,LUPIONÓPOLIS,4113809,-22.755,-51.6601,
PRSC SOJA,PRSC,LONDRINA-SOJA,londrina_soja,PR,MARILÂNDIA DO SUL,4114906,-23.7425,-51.3137,
PRSC SOJA,PRSC,LONDRINA-SOJA,londrina_soja,PR,MAUÁ DA SERRA,4115754,-23.8988,-51.2277,
PRSC SOJA,PRSC,LONDRINA-SOJA,londrina_soja,PR,ORTIGUEIRA,4117305,-24.2058,-50.9185,
PRSC SOJA,PRSC,LONDRINA-SOJA,londrina_soja,PR,PITANGUEIRAS,4119657,-23.2281,-51.5873,
PRSC SOJA,PRSC,LONDRINA-SOJA,londrina_soja,PR,PORECATU,4120002,-22.7537,-51.3795,
PRSC SOJA,PRSC,LONDRINA-SOJA,londrina_soja,PR,PRADO FERREIRA,4120333,-23.0357,-51.4429,
PRSC SOJA,PRSC,LONDRINA-SOJA,londrina_soja,PR,PRIMEIRO DE MAIO,4120507,-22.8517,-51.0293,
PRSC SOJA,PRSC,LONDRINA-SOJA,londrina_soja,PR,ROLÂNDIA,4122404,-23.3101,-51.3659,
PRSC SOJA,PRSC,LONDRINA-SOJA,londrina_soja,PR,SABÁUDIA,4122701,-23.3155,-51.555,
PRSC SOJA,PRSC,LONDRINA-SOJA,londrina_soja,PR,SANTA FÉ,4123402,-23.04,-51.808,
PRSC SOJA,PRSC,LONDRINA-SOJA,londrina_soja,PR,SERTANÓPOLIS,4126504,-23.0571,-51.0399,
PRSC SOJA,PRSC,LONDRINA-SOJA,londrina_soja,PR,TAMARANA,4126678,-23.7204,-51.0991,
PRSC SOJA,PRSC,MARINGA-SOJA,maringa_soja,PR,ÂNGULO,4101150,-23.1946,-51.9154,
PRSC SOJA,PRSC,MARINGA-SOJA,maringa_soja,PR,ASTORGA,4102109,-23.2318,-51.6668,
PRSC SOJA,PRSC,MARINGA-SOJA,maringa_soja,PR,ATALAIA,4102208,-23.1517,-52.0551,
PRSC SOJA,PRSC,MARINGA-SOJA,maringa_soja,PR,BOM SUCESSO,4103206,-23.7063,-51.7671,
PRSC SOJA,PRSC,MARINGA-SOJA,maringa_soja,PR,CIANORTE,4105508,-23.6599,-52.6054,
PRSC SOJA,PRSC,MARINGA-SOJA,maringa_soja,PR,COLORADO,4105904,-22.8374,-51.9743,
PRSC SOJA,PRSC,MARINGA-SOJA,maringa_soja,PR,DOURADINA,4107256,-23.3807,-53.2918,
PRSC SOJA,PRSC,MARINGA-SOJA,maringa_soja,PR,DOUTOR CAMARGO,4107306,-23.5582,-52.2178,
PRSC SOJA,PRSC,MARINGA-SOJA,maringa_soja,PR,FLORAÍ,4107801,-23.3178,-52.3029,
PRSC SOJA,PRSC,MARINGA-SOJA,maringa_soja,PR,FLORESTA,4107900,-23.6031,-52.0807,
PRSC SOJA,PRSC,MARINGA-SOJA,maringa_soja,PR,ICARAÍMA,4109906,-23.3944,-53.615,
PRSC SOJA,PRSC,MARINGA-SOJA,maringa_soja,PR,IGUARAÇU,4110003,-23.1949,-51.8256,
PRSC SOJA,PRSC,MARINGA-SOJA,maringa_soja,PR,ITAMBÉ,4111100,-23.6601,-51.9912,
PRSC SOJA,PRSC,MARINGA-SOJA,maringa_soja,PR,IVATUBA,4111605,-23.6187,-52.2203,
PRSC SOJA,PRSC,MARINGA-SOJA,maringa_soja,PR,JANDAIA DO SUL,4112108,-23.6011,-51.6448,
PRSC SOJA,PRSC,MARINGA-SOJA,maringa_soja,PR,JAPURÁ,4112405,-23.4693,-52.5557,
PRSC SOJA,PRSC,MARINGA-SOJA,maringa_soja,PR,JUSSARA,4113007,-23.6219,-52.4693,
PRSC SOJA,PRSC,MARINGA-SOJA,maringa_soja,PR,KALORÉ,4113106,-23.8188,-51.6687,
PRSC SOJA,PRSC,MARINGA-SOJA,maringa_soja,PR,LOANDA,4113502,-22.9232,-53.1362,
PRSC SOJA,PRSC,MARINGA-SOJA,maringa_soja,PR,LOBATO,4113601,-23.0058,-51.9524,
PRSC SOJA,PRSC,MARINGA-SOJA,maringa_soja,PR,MANDAGUAÇU,4114104,-23.3458,-52.0944,
PRSC SOJA,PRSC,MARINGA-SOJA,maringa_soja,PR,MANDAGUARI,4114203,-23.5446,-51.671,
PRSC SOJA,PRSC,MARINGA-SOJA,maringa_soja,PR,MARIALVA,4114807,-23.4843,-51.7928,
PRSC SOJA,PRSC,MARINGA-SOJA,maringa_soja,PR,MARINGÁ,4115200,-23.4205,-51.9333,
PRSC SOJA,PRSC,MARINGA-SOJA,maringa_soja,PR,MARUMBI,4115507,-23.7058,-51.6404,
PRSC SOJA,PRSC,MARINGA-SOJA,maringa_soja,PR,NOVA ESPERANÇA,4116901,-23.182,-52.2031,
PRSC SOJA,PRSC,MARINGA-SOJA,maringa_soja,PR,NOVA LONDRINA,4117107,-22.7639,-52.9868,
PRSC SOJA,PRSC,MARINGA-SOJA,maringa_soja,PR,NOVO ITACOLOMI,4117297,-23.7631,-51.5079,
PRSC SOJA,PRSC,MARINGA-SOJA,maringa_soja,PR,OURIZONA,4117404,-23.4053,-52.1964,
PRSC SOJA,PRSC,MARINGA-SOJA,maringa_soja,PR,PAIÇANDU,4117503,-23.4555,-52.046,
PRSC SOJA,PRSC,MARINGA-SOJA,maringa_soja,PR,PARAÍSO DO NORTE,4118006,-23.2824,-52.6054,
PRSC SOJA,PRSC,MARINGA-SOJA,maringa_soja,PR,PARANACITY,4118105,-22.9297,-52.1549,
PRSC SOJA,PRSC,MARINGA-SOJA,maringa_soja,PR,PARANAVAÍ,4118402,-23.0816,-52.4617,
PRSC SOJA,PRSC,MARINGA-SOJA,maringa_soja,PR,QUERÊNCIA DO NORTE,4121000,-23.0838,-53.483,
PRSC SOJA,PRSC,MARINGA-SOJA,maringa_soja,PR,RIO BRANCO DO IVAÍ,4122172,-24.3244,-51.3187,
PRSC SOJA,PRSC,MARINGA-SOJA,maringa_soja,PR,ROSÁRIO DO IVAÍ,4122651,-24.2682,-51.272,
PRSC SOJA,PRSC,MARINGA-SOJA,maringa_soja,PR,SANTA CRUZ DE MONTE CASTELO,4123303,-22.9582,-53.2949,
PRSC SOJA,PRSC,MARINGA-SOJA,maringa_soja,PR,SANTA ISABEL DO IVAÍ,4123709,-23.0025,-53.1989,
PRSC SOJA,PRSC,MARINGA-SOJA,maringa_soja,PR,SÃO CARLOS DO IVAÍ,4124608,-23.3158,-52.4761,
PRSC SOJA,PRSC,MARINGA-SOJA,maringa_soja,PR,SÃO JORGE DO IVAÍ,4125308,-23.4336,-52.2929,
PRSC SOJA,PRSC,MARINGA-SOJA,maringa_soja,PR,SÃO PEDRO DO IVAÍ,4125803,-23.8634,-51.8568,
PRSC SOJA,PRSC,MARINGA-SOJA,maringa_soja,PR,SARANDI,4126256,-23.4441,-51.876,
PRSC SOJA,PRSC,MARINGA-SOJA,maringa_soja,PR,TAPIRA,4126900,-23.3193,-53.0684,
PRSC SOJA,PRSC,MARINGA-SOJA,maringa_soja,PR,TERRA BOA,4127205,-23.7683,-52.447,
PRSC SOJA,PRSC,MARINGA-SOJA,maringa_soja,PR,TERRA RICA,4127304,-22.7111,-52.6188,
PRSC SOJA,PRSC,PALOTINA-SOJA,palotina_soja,PR,ALTO PIQUIRI,4100707,-24.0224,-53.44,
PRSC SOJA,PRSC,PALOTINA-SOJA,palotina_soja,PR,ALTÔNIA,4100509,-23.8759,-53.8958,
PRSC SOJA,PRSC,PALOTINA-SOJA,palotina_soja,PR,ASSIS CHATEAUBRIAND,4102000,-24.4168,-53.5213,
PRSC SOJA,PRSC,PALOTINA-SOJA,palotina_soja,PR,BRASILÂNDIA DO SUL,4103370,-24.1978,-53.5275,
PRSC SOJA,PRSC,PALOTINA-SOJA,palotina_soja,PR,CAFELÂNDIA,4103453,-24.6189,-53.3207,
PRSC SOJA,PRSC,PALOTINA-SOJA,palotina_soja,PR,CRUZEIRO DO OESTE,4106605,-23.7799,-53.0774,
PRSC SOJA,PRSC,PALOTINA-SOJA,palotina_soja,PR,FORMOSA DO OESTE,4108205,-24.2951,-53.3114,
PRSC SOJA,PRSC,PALOTINA-SOJA,palotina_soja,PR,FRANCISCO ALVES,4108320,-24.0667,-53.8461,
PRSC SOJA,PRSC,PALOTINA-SOJA,palotina_soja,PR,GUAÍRA,4108809,-24.085,-54.2573,
PRSC SOJA,PRSC,PALOTINA-SOJA,palotina_soja,PR,IPORÃ,4110607,-24.0083,-53.706,
PRSC SOJA,PRSC,PALOTINA-SOJA,palotina_soja,PR,IRACEMA DO OESTE,4110656,-24.4262,-53.3528,
PRSC SOJA,PRSC,PALOTINA-SOJA,palotina_soja,PR,JESUÍTAS,4112751,-24.3839,-53.3849,
PRSC SOJA,PRSC,PALOTINA-SOJA,palotina_soja,PR,MARECHAL CÂNDIDO RONDON,4114609,-24.557,-54.0571,
PRSC SOJA,PRSC,PALOTINA-SOJA,palotina_soja,PR,MARILUZ,4115101,-24.0089,-53.1432,
PRSC SOJA,PRSC,PALOTINA-SOJA,palotina_soja,PR,MARIPÁ,4115358,-24.42,-53.8286,
PRSC SOJA,PRSC,PALOTINA-SOJA,palotina_soja,PR,MERCEDES,4115853,-24.4538,-54.1618,
PRSC SOJA,PRSC,PALOTINA-SOJA,palotina_soja,PR,NOVA AURORA,4116703,-24.5289,-53.2575,
PRSC SOJA,PRSC,PALOTINA-SOJA,palotina_soja,PR,NOVA SANTA ROSA,4117222,-24.4693,-53.9552,
PRSC SOJA,PRSC,PALOTINA-SOJA,palotina_soja,PR,PALOTINA,4117909,-24.2868,-53.8404,
PRSC SOJA,PRSC,PALOTINA-SOJA,palotina_soja,PR,PÉROLA,4118907,-23.8039,-53.6834,
PRSC SOJA,PRSC,PALOTINA-SOJA,palotina_soja,PR,QUATRO PONTES,4120853,-24.5752,-53.9759,
